CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
230053598,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,N ASHLEY ST & MILLER AVE,ANN ARBOR,2023-12-02 18:09:00,LARCENY - ALL OTHER,-83.74966759899996,42.28329250000007
230054099,ALL OTHER,4877,FLEEING OR ELUDING POLICE (PENAL CODE),B,BRIARWOOD CIR & S STATE ST,ANN ARBOR,2023-12-05 23:25:00,OBSTRUCTING POLICE,-83.73933339899997,42.240859801000056
230042458,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,0 BLOCK CARROT WAY,ANN ARBOR,2023-09-23 08:55:00,ASSAULT - SIMPLE,-83.72743980099995,42.31692360000005
230040718,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3400 BLOCK CHELSEA CIR,ANN ARBOR,2023-09-14 04:34:00,ASSAULT - SIMPLE,-83.71347999999995,42.23920900000007
230053796,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,300 BLOCK W HURON,ANN ARBOR,2023-12-04 07:41:00,LARCENY - ALL OTHER,-83.75166069999995,42.28180800000007
230053844,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK N INGALLS ST,ANN ARBOR,2023-12-04 13:22:00,LARCENY - FROM AUTO (LFA),-83.73889160099998,42.283776500000045
230053844,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,300 BLOCK N INGALLS ST,ANN ARBOR,2023-12-04 13:22:00,FRAUD,-83.73889160099998,42.283776500000045
230053728,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,200 BLOCK N MAIN ST,ANN ARBOR,2023-12-03 18:00:00,TRESPASSING / INVASION OF PRIVACY,-83.74876619999998,42.282530300000076
230053728,SHOPLIFTING,3078,RETAIL FRAUD THEFT 3RD DEGREE,A,200 BLOCK N MAIN ST,ANN ARBOR,2023-12-03 18:00:00,LARCENY - RETAIL FRAUD,-83.74876619999998,42.282530300000076
230005782,INTIMIDATION,1376,INTENTIONAL THREAT TO COMMIT ACT OF VIOLENCE AGAINST SCHOOLS,A,2500 BLOCK N MAPLE RD,ANN ARBOR,2023-02-09 15:45:00,INTIMIDATION / STALKING,-83.78131579999996,42.30716989900003
230052503,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,1500 BLOCK NEWPORT RD,ANN ARBOR,2023-11-25 18:40:00,MOTOR VEHICLE THEFT / FRAUD,-83.76578289999998,42.29588650100004
230052503,ALL OTHER,4877,FLEEING OR ELUDING POLICE (PENAL CODE),B,1500 BLOCK NEWPORT RD,ANN ARBOR,2023-11-25 18:40:00,OBSTRUCTING POLICE,-83.76578289999998,42.29588650100004
230054400,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,2100 BLOCK PAULINE BLVD,ANN ARBOR,2023-11-27 23:30:00,LARCENY - ALL OTHER,-83.77626169999996,42.267709300000035
230052102,ALL OTHER,8013,"ACCIDENT, FAILED TO REPORT",B,3600 BLOCK PARTRIDGE PATH,ANN ARBOR,2023-11-23 15:39:00,ACCIDENT - HIT & RUN,-83.72291609999996,42.232894599000076
230054368,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1500 BLOCK PEAR ST,ANN ARBOR,2023-12-03 04:30:00,LARCENY - ALL OTHER,-83.73616260099999,42.29559239900004
230054272,DRIVING UNDER THE INFLUENCE,8030,CHILD ENDANGERMENT (OCCUPANT LESS THAN 16),B,PLYMOUTH RD & MURFIN AVE,ANN ARBOR,2023-12-06 23:58:00,OUI OF LIQUOR / DRUGS,-83.72050230099995,42.29792790000005
230041513,DRUG/NARCOTIC VIOLATIONS,3542,SYNTHETIC NARCOTIC -POSSESS,A,PLYMOUTH RD & NIXON RD,ANN ARBOR,2023-09-18 01:21:00,DRUG OFFENSES,-83.70725539899996,42.30251910000004
230041513,DRUG/NARCOTIC VIOLATIONS,3592,CRACK -POSSESS,A,PLYMOUTH RD & NIXON RD,ANN ARBOR,2023-09-18 01:21:00,DRUG OFFENSES,-83.70725539899996,42.30251910000004
230054396,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,500 BLOCK S STATE ST,ANN ARBOR,2023-12-07 05:30:00,LARCENY - FROM AUTO (LFA),-83.74120459999995,42.27464040000007
230053378,SHOPLIFTING,3073,RETAIL FRAUD THEFT 1ST DEGREE,A,300 BLOCK S STATE ST,ANN ARBOR,2023-12-01 11:10:00,LARCENY - RETAIL FRAUD,-83.74103860099996,42.27816020000006
230042748,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1900 BLOCK W STADIUM BLVD,ANN ARBOR,2023-09-20 12:52:00,ASSAULT - SIMPLE,-83.77294079899997,42.26888780000007
230042748,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1900 BLOCK W STADIUM BLVD,ANN ARBOR,2023-09-20 12:52:00,DAMAGE TO PROPERTY,-83.77294079899997,42.26888780000007
230039698,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,S STATE ST & MONROE ST,ANN ARBOR,2023-09-09 01:19:00,ASSAULT - SIMPLE,-83.74066459899996,42.27329190100005
230054252,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,300 BLOCK S STATE ST,ANN ARBOR,2023-12-06 19:00:00,FRAUD,-83.74097979999993,42.27905220000008
230027109,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,800 BLOCK S STATE STREET,ANN ARBOR TWP,2023-06-27 18:14:00,FRAUD,-83.74047999999993,42.27141180000007
230054363,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,100 BLOCK W SUMMIT ST,ANN ARBOR,2023-12-07 11:00:00,LARCENY - ALL OTHER,-83.74792329999997,42.28925470100006
230054370,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1300 BLOCK S UNIVERSITY AVE,ANN ARBOR,2023-12-07 11:00:00,LARCENY - FROM AUTO (LFA),-83.73282579999994,42.274564300000065
230052210,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,600 BLOCK E UNIVERSITY AVE,ANN ARBOR,2023-11-24 13:30:00,FRAUD,-83.73553550099996,42.27457970100005
230043560,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,2500 BLOCK YOST BLVD,ANN ARBOR,2023-09-18 16:00:00,FRAUD,-83.68812949999995,42.25057170000008
230053394,SHOPLIFTING,3073,RETAIL FRAUD THEFT 1ST DEGREE,A,300 BLOCK N MAPLE RD,ANN ARBOR,2023-11-29 16:30:00,LARCENY - RETAIL FRAUD,-83.78152499999999,42.28486700000008
230054312,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,300 BLOCK S STATE ST,ANN ARBOR,2023-11-29 18:03:30,LARCENY - RETAIL FRAUD,-83.74103860099996,42.27816020000006
230054449,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,400 BLOCK EBERWHITE BLVD,ANN ARBOR,2023-11-29 13:30:00,LARCENY - ALL OTHER,-83.76188149999996,42.276283800000044
230054357,SHOPLIFTING,3073,RETAIL FRAUD THEFT 1ST DEGREE,A,2400 BLOCK W STADIUM BLVD,ANN ARBOR,2023-12-07 13:21:30,LARCENY - RETAIL FRAUD,-83.78218889999994,42.27848130000007
230054569,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,900 BLOCK GREENE ST,ANN ARBOR,2023-12-08 20:00:00,LARCENY - ALL OTHER,-83.74762520099995,42.26955350000003
230054403,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,500 BLOCK N ASHLEY ST,ANN ARBOR,2023-12-05 23:30:00,LARCENY - FROM AUTO (LFA),-83.74925170099993,42.28543210000004
230054515,SHOPLIFTING,3073,RETAIL FRAUD THEFT 1ST DEGREE,A,2500 BLOCK W STADIUM BLVD,ANN ARBOR,2023-12-07 18:52:00,LARCENY - RETAIL FRAUD,-83.78018229999998,42.27928550000007
230054446,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,200 BLOCK S FIRST ST,ANN ARBOR,2023-12-08 02:30:00,DAMAGE TO PROPERTY,-83.75070639999996,42.28026020100003
230054466,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,600 BLOCK HIDDEN VALLEY CLUB DR,ANN ARBOR,2023-12-08 11:34:00,MOTOR VEHICLE THEFT / FRAUD,-83.74228179999994,42.24684060000004
230054504,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,600 BLOCK HIDDEN VALLEY CLUB DR,ANN ARBOR,2023-12-08 05:27:00,MOTOR VEHICLE THEFT / FRAUD,-83.74215899899997,42.24641440000005
230054476,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,1000 BLOCK MAIDEN LN,ANN ARBOR,2023-12-08 04:00:00,BURGLARY - RESIDENTIAL,-83.73491799999994,42.288608400000044
230048059,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,1300 BLOCK S UNIVERSITY AVE,ANN ARBOR,2023-10-28 00:24:00,DAMAGE TO PROPERTY,-83.73190879999999,42.27520660000005
230014277,AGGRAVATED ASSAULT,1304,AGG/FEL ASSAULT - NON-FAMILY - GUN,A,W HURON ST & N REVENA BLVD,ANN ARBOR,2023-04-05 15:07:00,ASSAULT - AGGRAVATED,-83.76561929999997,42.28196399900003
230053613,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,700 BLOCK MILLER AVE,ANN ARBOR,2023-12-02 20:30:00,ASSAULT - SIMPLE,-83.75680509999995,42.284926400000074
230054617,INTIMIDATION,1316,INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL),A,3200 BLOCK MONUMENT,ANN ARBOR,2023-12-09 08:18:30,INTIMIDATION / STALKING,-83.68896009999997,42.23741520100003
230054556,ROBBERY,1209,ROBBERY - RESIDENCE - STRONG ARM,A,300 BLOCK W HURON ST,ANN ARBOR,2023-12-08 21:23:00,ROBBERY,-83.75166069999995,42.28180800000007
230054518,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,2700 BLOCK HIKONE RD,ANN ARBOR,2023-12-08 16:26:00,ASSAULT - AGGRAVATED,-83.71187650099995,42.24315470100004
230054593,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,600 BLOCK CHURCH ST,ANN ARBOR,2023-12-09 02:13:00,PUBLIC PEACE,-83.73430680099995,42.27455280000004
230054014,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,3200 BLOCK BOARDWALK DR,ANN ARBOR,2023-06-01 10:00:00,FRAUD,-83.73593439999996,42.24093140000008
230054146,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,3200 BLOCK BOARDWALK ST,ANN ARBOR,2023-12-03 10:00:00,LARCENY - ALL OTHER,-83.73217599999998,42.24054440000003
230054783,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,500 BLOCK BRIARWOOD CIRCLE,ANN ARBOR,2023-12-08 12:30:00,LARCENY - ALL OTHER,-83.74108009999998,42.24167300000005
230054771,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,900 BLOCK GREENE ST,ANN ARBOR,2023-12-08 20:09:00,LARCENY - ALL OTHER,-83.74762520099995,42.26955350000003
230054207,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,900 BLOCK GREENE ST,ANN ARBOR,2023-12-06 12:45:00,FRAUD,-83.74762520099995,42.26955350000003
230054542,ALL OTHER,4801,RESISTING OFFICER,B,300 BLOCK W HURON ST,ANN ARBOR,2023-12-08 19:36:00,OBSTRUCTING POLICE,-83.75166069999995,42.28180800000007
230054043,COUNTERFEITING/FORGERY,2505,PASS COUNTERFEITED -ANY OBJECT,A,200 BLOCK N MAPLE RD,ANN ARBOR,2023-12-05 15:45:00,FORGERY / COUNTERFEITING,-83.78372919999998,42.28474220000004
230054597,ALL OTHER,4801,RESISTING OFFICER,B,3200 BLOCK PLATT RD,ANN ARBOR,2023-12-09 02:49:00,OBSTRUCTING POLICE,-83.69984149999993,42.241030900000055
230054597,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3200 BLOCK PLATT RD,ANN ARBOR,2023-12-09 02:49:00,ASSAULT - SIMPLE,-83.69984149999993,42.241030900000055
230054778,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1200 BLOCK ROSEWOOD ST,ANN ARBOR,2023-12-06 14:39:00,LARCENY - ALL OTHER,-83.73184660099997,42.254850300000044
230054785,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1900 BLOCK TRAVER RD,ANN ARBOR,2023-12-10 10:30:00,FRAUD,-83.72726040099997,42.30110610000003
230053880,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,600 BLOCK W STADIUM BLVD,ANN ARBOR,2023-12-01 19:56:00,PUBLIC PEACE,-83.75311269899998,42.262054300000045
230054536,SHOPLIFTING,3073,RETAIL FRAUD THEFT 1ST DEGREE,A,300 BLOCK S STATE ST,ANN ARBOR,2023-12-08 18:52:30,LARCENY - RETAIL FRAUD,-83.74103860099996,42.27816020000006
230047334,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,300 BLOCK E WILLIAM ST,ANN ARBOR,2023-10-21 12:00:00,LARCENY - ALL OTHER,-83.74528080099998,42.27765340000008
230054731,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,100 BLOCK W WASHINGTON ST,ANN ARBOR,2023-12-10 00:00:00,LARCENY - ALL OTHER,-83.74956539999994,42.28071580000005
230054729,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,2100 BLOCK PAULINE BLVD,ANN ARBOR,2023-12-09 23:55:00,MOTOR VEHICLE THEFT / FRAUD,-83.77777419899996,42.26726830000007
230054729,ALL OTHER,4877,FLEEING OR ELUDING POLICE (PENAL CODE),B,2100 BLOCK PAULINE BLVD,ANN ARBOR,2023-12-09 23:55:00,OBSTRUCTING POLICE,-83.77777419899996,42.26726830000007
230054902,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,2800 BLOCK RAYFIELD AVE,ANN ARBOR,2023-12-10 09:15:00,LARCENY - ALL OTHER,-83.70840989999994,42.31469030000005
230054873,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,1900 BLOCK TRAVER RD,ANN ARBOR,2023-12-10 10:30:00,FRAUD,-83.72726040099997,42.30110610000003
230054961,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,400 BLOCK WAYMARKET DR,ANN ARBOR TWP,2023-12-08 13:00:00,LARCENY - ALL OTHER,-83.75715679999996,42.24234340000004
230054588,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,300 BLOCK S STATE ST,ANN ARBOR,2023-12-09 01:23:00,DAMAGE TO PROPERTY,-83.74114229999998,42.278683700000045
230054462,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,1000 BLOCK FOUNTAIN ST,ANN ARBOR,2023-12-08 11:15:00,OBSTRUCTING JUSTICE,-83.75415629899999,42.29162620000005
230054047,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,100 BLOCK N MAPLE RD,ANN ARBOR,2023-12-01 16:38:00,FRAUD,-83.78135959999997,42.28219530000007
230054909,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,300 BLOCK THOMPSON ST,ANN ARBOR,2023-12-10 17:03:00,DAMAGE TO PROPERTY,-83.74225799999994,42.27867390000006
230054881,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,300 BLOCK E HURON ST,ANN ARBOR,2023-12-11 09:40:00,OBSTRUCTING JUSTICE,-83.74572750099998,42.28182970000006
230054744,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,S STATE ST & DEWEY AVE,ANN ARBOR,2023-12-10 02:31:00,OUI OF LIQUOR / DRUGS,-83.74049529899997,42.265811400000075
230054806,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,200 BLOCK N MAPLE RD,ANN ARBOR,2023-12-10 15:40:00,LARCENY - ALL OTHER,-83.78334290099997,42.28312960100004
230054294,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,1400 BLOCK BRIARWOOD CIR,ANN ARBOR,2023-12-07 02:15:00,MOTOR VEHICLE THEFT / FRAUD,-83.75054719999997,42.23835610000003
230055019,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2600 BLOCK ADRIENNE DR,ANN ARBOR,2023-12-12 09:04:00,ASSAULT - SIMPLE,-83.78345369999994,42.270398200000045
230051440,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2700 BLOCK FULLER RD,ANN ARBOR,2023-11-18 13:20:00,ASSAULT - SIMPLE,-83.70242599999995,42.280862900000045
230020483,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,900 BLOCK S SEVENTH ST,ANN ARBOR,2023-04-07 09:00:00,FRAUD,-83.75798739999999,42.26935990000004
230055092,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3000 BLOCK SIGNATURE BLVD,ANN ARBOR,2023-12-12 16:54:00,ASSAULT - SIMPLE,-83.75546089999995,42.24103140100004
230052216,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,400 BLOCK N FIFTH AVE,ANN ARBOR,2023-11-22 12:00:00,LARCENY - ALL OTHER,-83.74625149899998,42.28439730000008
230054910,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,400 BLOCK MAYNARD ST,ANN ARBOR,2023-12-11 13:02:00,ASSAULT - SIMPLE,-83.74212140099996,42.27763619900003
230054962,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,700 BLOCK MILLER AVE,ANN ARBOR,2023-12-11 19:20:00,ASSAULT - SIMPLE,-83.75680509999995,42.284926400000074
230054983,ROBBERY,1297,ATTEMPTED ROBBERY -UNARMED,A,300 BLOCK W HURON ST,ANN ARBOR,2023-12-11 21:20:00,ROBBERY,-83.75166069999995,42.28180800000007
230054897,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2400 BLOCK PLYMOUTH RD,ANN ARBOR,2023-12-01 09:00:00,FRAUD,-83.71306439999995,42.30224800000008
230054960,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,2900 BLOCK BIRCH HOLLOW DR,ANN ARBOR,2023-12-02 22:00:00,MOTOR VEHICLE THEFT / FRAUD,-83.72383510099996,42.238820101000044
230055043,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,1500 BLOCK EISENHOWER PLACE,ANN ARBOR,2023-12-05 08:15:00,LARCENY - FROM AUTO (LFA),-83.72988319899997,42.238389400000074
230055046,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,3071,RETAIL FRAUD MISREPRESENTATION 1ST DEGREE,A,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2023-12-12 12:27:00,LARCENY - RETAIL FRAUD,-83.68883289999997,42.25824740000007
230055070,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,2400 BLOCK S MAIN ST,ANN ARBOR,2023-12-03 04:30:00,LARCENY - ALL OTHER,-83.74919309999996,42.25141599900007
230041312,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,200 BLOCK N MAPLE RD,ANN ARBOR,2023-09-16 19:42:30,LARCENY - FROM AUTO (LFA),-83.78334290099997,42.28312960100004
230045270,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2300 BLOCK DUNDEE DR,ANN ARBOR,2023-04-16 23:59:30,FRAUD,-83.76843250099995,42.25262070000008
230054991,ALL OTHER,4801,RESISTING OFFICER,B,E HURON ST & N MAIN ST,ANN ARBOR,2023-12-11 22:53:00,OBSTRUCTING POLICE,-83.74850689899995,42.28141850000003
230054516,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,200 BLOCK W WASHINGTON ST,ANN ARBOR,2023-12-08 08:00:00,DAMAGE TO PROPERTY,-83.75069750099999,42.28034690000004
230055063,DISORDERLY CONDUCT,5393,DISORDERLY CONDUCT (OTHER),B,300 BLOCK S FIFTH AVE,ANN ARBOR,2023-12-12 14:36:00,PUBLIC PEACE,-83.74639409899999,42.27832870100008
230052659,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,300 BLOCK S 5TH AVE,ANN ARBOR,2023-11-25 17:07:30,LARCENY - ALL OTHER,-83.74589340099999,42.27817390000007
230055054,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2100 BLOCK BONISTEEL BLVD,ANN ARBOR,2023-12-08 14:22:00,FRAUD,-83.71746369999994,42.29112580000003
230055269,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,500 BLOCK BENJAMIN ST,ANN ARBOR,2023-12-13 20:15:00,LARCENY - ALL OTHER,-83.74268219999999,42.27075239900006
230053557,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1600 BLOCK BROOKFIELD DR,ANN ARBOR,2023-12-02 12:30:00,ASSAULT - SIMPLE,-83.76215790099997,42.24833220000005
230055216,BURGLARY/BREAKING & ENTERING,2203,B&E - BURGLARY - FORCED ENTRY - NON-RESIDENCE,A,800 BLOCK CATHERINE ST,ANN ARBOR,2023-12-13 02:45:00,BURGLARY - ALL OTHER,-83.73906749899999,42.282866100000035
230051813,INTIMIDATION,1385,"OTHER ELECTRONIC MEDIUM USED FOR HARASSMENT, THREATS",A,2700 BLOCK FULLER RD,ANN ARBOR,2023-11-21 11:01:00,INTIMIDATION / STALKING,-83.70247689999997,42.28122639900005
230033352,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,1500 BLOCK FULLER RD,ANN ARBOR,2023-08-04 16:16:00,ASSAULT - AGGRAVATED,-83.72840829999996,42.287512700000036
230044298,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,800 BLOCK N FOURTH AVE,ANN ARBOR,2023-10-04 00:50:00,ASSAULT - AGGRAVATED,-83.74590049999995,42.28797030000004
230055185,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,3400 BLOCK GEDDES RD,ANN ARBOR,2023-12-13 08:23:00,FRAUD,-83.69130659999996,42.27704540000008
230035959,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2023-08-21 16:05:00,ASSAULT - SIMPLE,-83.75166069999995,42.28180800000007
230055138,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,300 BLOCK W HURON ST,ANN ARBOR,2023-12-13 00:17:00,TRESPASSING / INVASION OF PRIVACY,-83.75166069999995,42.28180800000007
230055093,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2023-12-12 16:45:00,ASSAULT - SIMPLE,-83.75165609899994,42.281772500000045
230029138,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2023-07-11 16:21:00,ASSAULT - SIMPLE,-83.75166069999995,42.28180800000007
230033804,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,2300 BLOCK JACKSON AVE,ANN ARBOR,2023-08-05 17:35:30,FRAUD,-83.77924459999997,42.280124400000034
230055254,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1500 BLOCK JONES DR,ANN ARBOR,2023-12-13 16:15:00,LARCENY - FROM AUTO (LFA),-83.73166979899997,42.29440930000004
230055254,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,1500 BLOCK JONES DR,ANN ARBOR,2023-12-13 16:15:00,LARCENY - ALL OTHER,-83.73166979899997,42.29440930000004
230038570,AGGRAVATED ASSAULT,1303,AGG/FEL ASSAULT - FAMILY - STRONG ARM-DOMESTIC,A,800 BLOCK S MAPLE RD,ANN ARBOR,2023-09-03 00:02:00,ASSAULT - AGGRAVATED,-83.78073459999996,42.27166850000003
230038570,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,800 BLOCK S MAPLE RD,ANN ARBOR,2023-09-03 00:02:00,ASSAULT - SIMPLE,-83.78073459999996,42.27166850000003
230027667,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,1100 BLOCK S MAPLE RD,ANN ARBOR,2023-07-01 15:03:00,ASSAULT - AGGRAVATED,-83.78139999999996,42.26830000000007
